,year,to_country_id,performer,song,composers,lyricists,lyrics,youtube_url
974,2005,de,Gracia,Run & Hide,David Brandes;Jane Tempest,John O'Flynn,"You'd better run and hide\n\nTwenty five dollars wasted on you\nGot you out of trouble, but you'll soon\nCome by\nFor another try\n\nYou're a friend of mine and I know\nOnly crooked places you can go\nYour eyes\nConveyed too many lies\n\nYou'd better run and hide\nToo many girls have cried\nOh no, no, no, why\nDo I feel sorry?\n\nYou'd better run and hide\nToo many dreams have died\nOh no, no, no, why\nDo I still worry?\n\nYou'd better run and\nYou'd better run and hide\n\nTwenty five reasons to leave you\nBut I'm still feeling kinda blue\nInside\nWatching our worlds collide\n\nBaby, gotta see you as you are\nWipe the rest of yearning out of my heart\nAnd try\nTo say that last goodbye\nYeah, yeah, yeah...\n\nYou'd better run and hide\nToo many girls have cried\nOh no, no, no, why\nDo I feel sorry?\n\nYou'd better run and hide\nToo many dreams have died\nOh no, no, no, why\nDo I still worry?\nYeah, yeah...\nNo, no, no, no\nI still worry\n\nYou'd better run and hide\nHide\nYou'd better run and hide\nYou'd better run and hide",https://youtube.com/watch?v=etWtZYu2tLQ
975,2005,Poland,Ivan & Delfin,Czarna Dziewczyna,Aukasz Lazer,"Ivan Komarenko;MichaA, SzymaA,,ski","Laj... laj laj laj laj...\nLaj laj laj laj...\nLaj laj laj laj...\nLaj... laj laj laj laj...\nLaj laj laj laj...\nLaj laj laj laj...\n\nCzarna dziewczyno\nTo sA,oA,,ca ostatni bA,ysk\nOgieA,, i czerwone wino\nRozgoniA... cygaA,,skie sny\n\nCzarna dziewczyno\nCzy widzisz, byA++ z tobA... chcA(tm)\nGdy wszystkie gwiazdy dziA> mA3wiA... nam\nCo siA(tm) wydarzy nie grzech\n\nHajda wy bystre konie\nNieA>cie nas z caA,ych siA,, aha...\nCzarna jedyna\nOn chce byA++ z niA..., ona z nim\n\nLaj... laj laj laj laj...\nLaj laj laj laj...\nLaj laj laj laj...\nLaj... laj laj laj laj...\nLaj laj laj laj...\nLaj laj laj laj...\n\nNezhnaya Lara \nZakat kosnulsya shatra \nKostry, vino i gitary \nRazgonyat sny do utra \n\nOy, da vy moi koni \nZhar pylaet v krovi \nNas ne dogonyat \nVed' eto noch' dlya lyubvi \n\nHej... hej...\nHop hop hop hop hop hop hop hopa...\n\nLaj... laj laj laj... laj...\nLaj laj laj... laj...\nLaj laj laj... laj...\n\nLaj... laj laj laj laj...\nLaj laj laj laj...\nLaj laj laj laj...\nLaj... (Laj lalala...)\nLaj laj laj laj... (Laj lalala...)\nLaj laj laj laj... (Laj lalala...)\nLaj laj laj laj...",https://youtube.com/watch?v=s2uiE85oWuo
976,2005,Slovenia,Omar Naber,Stop,Omar Naber;UrA!a VlaA!iA,Omar Naber,"Na praA!en zid naslonim se\nZ vso moAjo upiram se\nPotrkam in upam, da sploh ne sliA!iA! me\nA vrata odpreA!, kot da ti vseeno je\n\nZakaj se oba pretvarjava?\nZ njegovim poljubom si ti podpisana\n\nDaj zveA 3/4 i mi roke, da se utopim\nTvojem naroAju v laA 3/4 eh izkrvavim\nVsaj reci mi stop ko v oAi gledam te\nVsaj nocoj\n\nDaj zveA 3/4 i mi roke, da se utopim\nTvojem naroAju v laA 3/4 eh izkrvavim\nVsaj reci mi stop, ko v oAi gledam te\nVsaj nocoj brani me\n\nA 1/2 e dolgo skrivaA! mi s poljubi med dlani\nIn teA 3/4 kega srca dvomiA! v naju dva\nKot prah obriA!i me, pod prsti zruA!i vse\nDa ne spotaknem se ob upanje\n\nDaj zveA 3/4 i mi roke, da se utopim\nTvojem naroAju v laA 3/4 eh izkrvavim\nVsaj reci mi stop, ko v oAi gledam te\nVsaj nocoj brani me, brani me\n\nLalala lajla...\nLalala lajla lajla...",https://youtube.com/watch?v=qUTIYik9cRA
977,2005,Belarus,Angelica Agurbash,Love Me Tonight,Nikos Terzis,Nektarios Tirakis,"I wish you could be near me\nI seek your eyes to thrill me\nSo take your chance and feel me\nI am ready now\n\n(I dream of you by my side)\nMove closer, baby\n(You've got a place in my mind)\nI'm with you, baby\n(Do it to me one more time)\nI'm waiting, baby\nGive me the time of my life\n\nLove me tonight\nAnd I'll love you forever\nIt's no sin, it's no crime\nThat I want you mine\n\nLove me tonight\nI need you more than ever\nYou can make me feel right\nJust love me tonight\nLove me tonight\n\nI've got no hesitation\nIt's my infatuation\nYour touch is an obsession\nI'm addicted now\n\n(I dream of you by my side)\nMove closer, baby\n(You've got a place in my mind)\nI'm with you, baby\n(Do it to me one more time)\nI'm waiting, baby\nGive me the time of my life\n\nLove me tonight\nI need you more than ever\nYou can make me feel right\nJust love me tonight\n\n(Do it to me one more time)\n(Give me the time of my life)\n(Give me the time of my life)\n\nLove me tonight\nI need you more than ever\nYou can make me feel right\nJust love me tonight\nLove me tonight\nLove me tonight\n\nLove you forever\nAnd we'll be together\nSo just stay with me for the night\nLove me tonight",https://youtube.com/watch?v=lnY0HbiuiX4
978,2005,Netherlands,Glennis Grace,My Impossible Dream,Robert D. Fisher,Bruce Smith,"I have a dream...\n\nYou 'n' me, we're driftin' far apart\nOur story has been told\nCan't you see, the writing's on the wall?\nI've come in from the cold\nAnd I will follow my dream\n\nI'll fight the big wide world\nI'll make it on my own\nAgainst all odds I'm breakin' free\nThe gauntlet has been thrown\nMy colours have been shown\nNow I seek my impossible dream\n\nNow's the time\nTo hold my head up high\nFind my identity\nSo I will follow my dream\n\nI'll fight the big wide world\nI'll make it on my own\nAgainst all odds I'm breakin' free\nThe gauntlet has been thrown\nMy colours have been shown\nNow I seek my impossible dream\n\nMy dream...\n\nI'll fight the big world\nI'll make it on my own again\nAgainst all odds I'm breakin' free\nThe gauntlet has been thrown\nMy colours have been shown\nNow I seek my impossible dream",https://youtube.com/watch?v=S_Yy3L4mJKo
979,2005,Ireland,Donna and Joseph McCaul,Love?,Karl Broderick,,"Love can build you up\nLove can tear you down\nLove can change the world\nThis is what I've found\n\nLove can make you happy\nLove can make you cry\nLove can be the best\nUntil it's passed you by\n(Love, love, love)\n\nDo you wanna, do you wanna\nDo you wanna fall in love?\nDo you need it? Can you feel it?\nDo you think you're strong enough?\n\nCan you take the highs?\nCan you take the lows?\nCan you handle everything love throws?\n\nLove can build you up\nLove can tear you down\nLove can change the world\nThis is what I've found\n\nLove can make you happy\nLove can make you cry\nLove can be the best\nUntil it's passed you by\n(Love, love, love)\n\nIf you want it, come and get it\nEven though you know the score\nI will love you, I will hate you\nThen I'll love you even more\n\nCan you handle love?\nCan you handle pain?\nCan you handle everything I'm sayin'?\n\nLove can build you up\nLove can tear you down\nLove can change the world\nThis is what I've found\n\nLove can make you happy\nLove can make you cry\nLove can be the best\nUntil it's passed you by\n(Love, love, love)\n\nLove will capture you whole\nWith your body and soul\nLove is taking control of your senses\n\nLove is guilty as tried\nLove has no alibi\nLove is breaking down all your defences\nLove\n\nLove can make you sorry\nLove can make you weep\nLove can take you over\nEven when you sleep\n\nLove can give you heaven\nLove can make you high\nLove can make you cheat\nAnd love can make you lie\n\nLove can build you up\nLove can tear you down\nLove can change the world\nThis is what I've found\n\nLove can make you happy\nLove can make you cry\nLove can be the best\nUntil it's passed you by",https://youtube.com/watch?v=J9CHcqe7xro
980,2005,Iceland,Selma,If I Had Your Love,Vignir SnA|r VigfAosson;Azorvaldur Bjarni Azorvaldsson,Linda Thompson;Selma BjAPrnsdA3ttir,"If I had your love\nYou would be what most inspires me\nSacred soul, fantasy, brightest light\nGuiding me on wings\n\nYou would be the heart inside me\nWhat I'd wish on a star\nAll to me, that is what you are\n\nIf I had your love\nI could live my dream\nFlying high above everything\nIf I had your love\nYou would light my world\nThat would be enough\nIf I had your love\n\nOh... if I held you close\nFeeling your heart beat beside me\nFast asleep, wide awake, every step\nEvery move I make\n\nIf I had your love\nI could live my dream\nFlying high above everything\nIf I had your love\nYou would light my world\nThat would be enough\nIf I had your love\n\nIf I had your love\nI'd live out my dream\nFlying high above\nOh yeah...\n\nIf I had your love\nI could live my dream\nFlying high above everything\n\nIf I had your love\nYou would light my world\nThat would be enough\nIf I had your love",https://youtube.com/watch?v=fa2HRtjxfIc
981,2005,Portugal,2B,Amar,Ernesto Leite;JosA(c) Da Ponte,Alexandre Honrado;Ernesto Leite;JosA(c) Da Ponte,"O cA(c)u A s vezes foge\nProcura outro lugar\nOnde o Sol nAPSo cabe\nE a Lua nAPSo quer ficar\n\nDe mar em mar, hey\nVer e vencer, hey\nAmar, amar\nSempre, sempre, anyway\nDe mar em mar, hey\nVer e vencer, hey\nAmar, amar\nAlways, day by day\n\nSA3 quem nAPSo quer amar\nOlha sem ver\n\nHappy pretty way, happy shiny day\nHappy place to stay, we can hold it together\nHappy pretty way, happy shiny day\nHappy place to stay, we can hold it forever\n\nPretty people shining, a pretty place to stay\nBrand new kind of face, I love you anyway\nFight for the love that I miss, ask me to stay\n\nHappy pretty way, happy shiny day\nHappy place to stay, we can hold it together\nHappy pretty way, happy shiny day\nHappy place to stay, we can hold it forever\n\nHappy pretty way, very shiny day\nHappy place to stay, we can hold it together\nHappy pretty way, happy shiny day\nHappy place to stay, we can hold it forever\n\nDe mar em mar\nVer e vencer\nAmar, amar\nAsk me to stay\nAmar\n\n(Happy pretty way, happy shiny day)\n(Happy place to stay, we can hold it together)\n(Happy pretty way, happy shiny day)\n(Happy place to stay, we can hold it forever)\n\nPretty way, happy, happy shiny day\nA brand new day, happy, happy place to stay\nPretty way, happy, happy shinny day\nA brand new day, happy, happy place to stay",https://youtube.com/watch?v=iQqQZpHmIR0
982,2005,Finland,Geir RAPnning,Why,Mika Toivanen,Steven Stewart,"In the night, there's a candle burning\nLittle light full of ache and yearning\nFor the child who won't be returning\nAnd all the loved ones left behind\n\nMorning breaks with the news of violence\nNothing moves in the haze of silence\nDeep inside it feels like a riot\nOh, where can I find peace of mind?\n\n(And they say that our trouble's just begun)\nTell me how\n(Tell me how much we'll lose before we've won)\nThese tears won't dry\n\nSo I'm asking\nWhy? (Why?) Why?\nWill we ever find the answer?\nWhy? (Why?) Why?\nWhy can't love be all that matters?\nWhy? (Why?) Why?\nWhile we try to understand\nFaith and hope are slipping through our hands\nCan you tell me why?\n\nWhat's the secret to make things better?\nWhere's the thread holding us together?\nHow do we find the key that lets us\nOpen up our hearts and minds?\n\nWinds of faith blow us past our limits\nSpend our lives searching for forgiveness\nCan one voice really make a difference?\nStill I know we've got to try\n\n(And they say that our trouble's just begun)\nTell me how\n(Tell me how much we'll lose before we've won)\nThese tears won't dry\n\nSo I'm asking\nWhy? (Why?) Why?\nWill we ever find the answer?\nWhy? (Why?) Why?\nWhy can't love be all that matters?\nWhy? (Why?) Why?\nWhile we try to understand\nThat faith and hope are slipping through our hands\n(Tell me why)\n\nTears are falling down like rain\nA flood of questions come\nIt is getting hard to wait\nIs really love so hard to find?\n\nSo I'm asking\n(Why?) Why...?\nWill we ever find the answer?\nWhy? (Why?) Why? (Why?)\nWhy can't love be all that matters?\nWhy? (Why?) Why?\nWhile we pray to understand\nFaith and hope are slipping through our hands\nTell me why",https://youtube.com/watch?v=09TuHCqg5t4
983,2005,Bulgaria,Kaffe,Lorraine,Vesselin Vesselinov-Eko,Orlin Pavlov;Vesselin Vesselinov-Eko,"Standing here alone again\nWaiting for the moment that we shared, my love\nNo matter how many lies you say\nNo matter how many miles you walk away from me\nLorraine\n\nHere I am, all alone\nWaiting for the moment again\nBut I know that you are gone\n\nYou got to know that harder the rain\nSweeter the pain\nI can still remember Lorraine in the rain\n\nCalling you again and again\nI'll wait for your name\nI can still remember Lorraine in the rain\n\nWhispering your name again\nSinging prayers among the stars\nFor you, my sweet Lorraine\nYou've always given me some great times\nTry to imagine how we fly so far away from here\nMy Lorraine\n\nHere I am, all alone\nWaiting for the moment we shared\nBut I know that you are gone\n\nYou got to know that harder the rain\nSweeter the pain\nI can still remember Lorraine in the rain\n\nCalling you again and again\nI'll wait for your name\nI can still remember Lorraine in the rain\n\nI can still remember Lorraine\nI can still remember Lorraine in the rain\n\nYou got to know that harder the rain\nSweeter the pain (My sweet Lorraine)\nI can still remember Lorraine in the rain\n(Remember Lorraine in the rain)\n\nCalling you again and again\n(Again and again and again)\nI'll wait for your name (My sweet Lorraine)\nI can still remember Lorraine in the rain\n\n(I will fly so far away from here, my love)\nI can still remember Lorraine in the rain",https://youtube.com/watch?v=l6rnAKD1QuU
984,2005,Estonia,Suntribe,Let's Get Loud,Sven LAuhmus,,"I'm hot like indian spice, like boiling water\nI'm in the mood, no-one can stop me tonight\nSo turn the power on, gimme the guitar\nNo time for misery aEUR"" all right\n\nWhen the bass is loud, drums sound like a thunder\nI'm spinning round my records aEUR"" that's right\nCome on, let's raise the roof\nWake up the neighbours\nOpen the windows, scream and shout\n\nWe're not angels in the sky\nPlaying harp and flying high\nNow we can rock the crowd\nSo let's get loud\n\nCome on girls, sing along that song\nShake the house till the early morning\nBoring yesterday is gone\nSo let's get loud\n\nCome on girls, you can rock the crowd\nDance all night, turn on the party\nWe just wanna hear you shout\nSo let's get loud\n\n(So let's get loud, yeah)\n\nTurn off the TV-set\nThis soap is boring\nBold & Beautiful ain't our theme tonight\nSo let us rule your heart\nAnd be the leaders\nWake up you guys and feel alive\n\nWe're not angels in the sky\nPlaying harp and flying high\nNow we can turn the crowd\nSo let's get loud\n\nCome on girls, sing along that song\nShake the house till the early morning\nBoring yesterday is gone\nSo let's get loud\n\nCome on girls, you can rock the crowd\nDance all night, turn on the party\nWe just wanna hear you shout\nSo let's get loud\n\n(Let's get loud, let's get loud)\n(Let's get loud, let's get loud)\n\nCome on girls, sing along that song\nShake the house till the early morning\nBoring yesterday is gone\nSo let's get loud\n\nCome on girls, you can rock the crowd\nDance all night, turn on the party\nWe just wanna hear you shout\nSo let's get loud\n\nCome on girls, sing along that song\nShake the house till the early morning\nBoring yesterday is gone\nSo let's get loud\n\nCome on girls, you can rock the crowd\nDance all night, turn on the party\nWe just wanna hear you shout\nSo let's get loud",https://youtube.com/watch?v=mqvOUfdwQtw
985,2005,Austria,Global.Kryner,Y AsA,Edi KAPhldorfer,Christof SpAPrk,"D'you know the girl who came from Cuba?\nShe loves our music and our songs\nShe came and she saw\nAustrians dance quite slow\n\nHer shaking hips were inspiration\nTo change the rhythm of our songs\nSo now, here's the chance\nTo see how she would dance\n\nBailar como Latina\nEl ritmo puro de la mAosica alpina\nBailar como Latina\nEl ritmo puro de la mAosica alpina\n\nY asA, y asA\nY asA baila la chica del Caribe\nY asA, y asA\nY asA baila la chica del Caribe\n\nThe second part of our story:\nThe girl from Cuba fell in love\nThe boy she'd adore\nCould dance and sing and more\n\nHe was the master of the yodel\nHis (hodl-o-ii-dii...) was unique\nOh, he was so smart\nShe danced and won his heart\n\nBailar como Latina\nEl ritmo puro de la mAosica alpina\nBailar como Latina\nEl ritmo puro de la mAosica alpina\n(Hodl-o-ii-dii...)\n\nY asA, y asA\nY asA canta el cantante de los Alpes\n(Hodl-o-ii-dii...)\nY asA, y asA\nY asA canta el cantante de los Alpes\n(Hodl-o-ii-dii...)\n\nY asA\nY asA baila la chica del Caribe\nY asA, y asA\nY asA canta el cantante de los Alpes\n(Hodl-o-ii-dii...)\n\nY asA, y asA\n(Hodl-o-ii-dii...)\nY asA, y asA\n(Hodl-o-ii-dii...)\nY asA, y asA\nY asA, y asA\n(Hodl-o-ii-dii...)",https://youtube.com/watch?v=JwglpNlPrZU
986,2005,Belgium,Nuno Resende,Le Grand Soir,Alec Mansion;FrA(c)dA(c)ric Zeitoun,,"Ce soir, tous ces regards\nLA  dans le noir, la peur et l'espoir\nCe soir, il n'est pas trop tard\nDe croire aux rAaves de gloire\nCe soir, une lumiA""re\nDans un A(c)clair, changer d'histoire\nCe soir, je l'ai priA(c)\nJe l'attendais, le grand soir\n\nCe soir, le souffle court\nL'enjeu est lourd, ne pas dA(c)cevoir\nCe soir, changer de trottoir\nCe soir, un nouveau dA(c)part\nEt voir, toute sa vie\nTous ses amis en un regard\nCe soir, je fais un vA""u\nJe veux pour eux, le grand soir\n\nCe soir, on oublie tout\nLes mauvais coups, les nuits de brouillard\nCe soir, c'est un autre jour\nCe soir, c'est enfin mon tour\nD'avoir, comme un dimanche\nUne revanche et le pouvoir\nCe soir, de l'appeler, de le chanter\nLe grand soir, oh...\nLe grand soir",https://youtube.com/watch?v=7-3MTt6Uatk
987,2005,Andorra,Marian van de Wal,La Mirada Interior,Rafael Artesero Herrero,Daniel Aragay;Rafael Artesero Herrero;Rafael FernA!ndez,"Si el que vols A(c)s trobar\nLa bellesa de la vida\nVes i busca dins el teu cor\nAbans de girar-te cap al mA3n\n\nSi el que vols A(c)s trobar\nEl misteri de la vida\nVes i busca dins el teu cor\nA travA(c)s de la mirada interior\n\nHi ha molt mA(c)s del que pots veure\nVes i explora dins del teu univers interior\nAllA  veurA s que hi ha una forASSa que A(c)s el que fa que\nTot sigui allA  on estA \n\nIrradia pau, irradia llum\nIrradia harmonia, sigues tu\n\nSi el que vols A(c)s trobar\nLa bellesa de la vida\nVes i busca dins el teu cor\nAbans de girar-te cap al mA3n\n\nSi el que vols A(c)s trobar\nEl misteri de la vida\nVes i busca dins el teu cor\nA travA(c)s de la mirada interior\n\nObre de bat a bat les portes del tresor\nQue s'amaga a dintre del teu cor, no ho dubtis\nBanya't en la quietud de l'aigua clara\nOn trobarA s l'essA""ncia d'aquell que vols ser tu\n\nMira l'interior\n\nSi el que vols A(c)s trobar\nLa bellesa de la vida\nVes i busca dins el teu cor\nAbans de girar-te cap al mA3n\n\nSi el que vols A(c)s trobar\nEl misteri de la vida\nVes i busca dins el teu cor\nA travA(c)s de la mirada interior\n\nObre el teu cor al mA3n\nVeurA s que tot ho pot la mirada interior",https://youtube.com/watch?v=-RJS79sbMLc
